"Limit","Gender","Education","MarriageStatus","Age","Status1","Status2","Status3","Status4","Status5","Status6","Bill1","Bill2","Bill3","Bill4","Bill5","Bill6","Payment1","Payment2","Payment3","Payment4","Payment5","Payment6","IndLevel","Default"
360000,"M","GradS","Single",34,-1,-1,0,0,0,0,5275,24267,33473,51900,30424,48646,24267,10000,20000,3003,20000,30000,0.4,"N"
140000,"F","GradS","Single",26,0,0,0,0,0,0,63119,64240,64992,52809,51406,50328,2450,2226,2367,1740,1754,1818,1.8,"N"
220000,"M","Univ","Married",36,0,0,0,0,0,0,87431,114959,110700,58674,50247,85500,50005,20010,2481,20000,55827,34675,3.5,"N"
50000,"F","Univ","Married",26,1,-2,-1,0,0,0,0,0,1756,2719,4049,5176,0,1756,1000,1537,1200,2000,1.8,"N"
220000,"M","Univ","Single",29,-1,-1,-1,-1,-1,-1,326,326,326,326,326,322,326,326,326,326,322,646,0.7,"N"
30000,"F","HS","Married",24,2,0,0,0,0,0,27896,29938,30061,29621,27956,29484,2506,1748,1003,1022,2000,1000,0.2,"N"
350000,"M","Univ","Single",34,-2,-2,-2,-2,-2,-2,2184,1445,2424,4582,5600,2927,1445,2424,4584,5610,2927,1298,1.1,"N"
3e+05,"M","HS","Married",40,0,0,0,0,0,0,39883,42349,44095,46502,47578,48959,3000,2600,3000,2000,2000,2000,1,"N"
80000,"F","HS","Married",23,2,2,2,2,2,2,22852,25371,26111,25393,29053,28450,3200,1440,0,4100,0,1037,1.9,"Y"
210000,"F","GradS","Married",46,-2,-2,-2,-2,-2,-2,0,477,971,0,386,0,477,972,0,386,0,0,2.4,"N"
2e+05,"M","Univ","Single",34,0,0,0,0,2,0,176642,180421,185722,196732,188930,192647,7000,8500,16000,0,7500,15000,4.4,"N"
280000,"M","GradS","Married",39,0,0,0,0,0,0,55050,51417,47069,40939,44290,70573,1652,2144,1666,5015,32013,12,3.6,"N"
110000,"F","HS","Married",40,0,0,0,0,0,0,105055,105886,108819,79027,80709,82406,4058,4913,3000,3000,3000,3100,5.1,"N"
5e+05,"F","GradS","Married",45,-1,-1,-1,-1,-1,-1,3852,2395,4730,4628,5127,3400,2403,4730,4628,5127,3400,1720,3.2,"N"
230000,"F","Univ","Married",30,-1,-1,-1,-1,0,-1,6294,1935,-74,926,426,926,1945,0,1500,0,1000,0,1.8,"N"
1e+05,"M","Univ","Single",28,2,0,0,0,2,0,58566,56770,56300,54288,25759,25775,5100,2825,5000,0,2000,0,1,"Y"
270000,"M","Univ","Married",49,-2,-2,-2,-2,-2,-2,-173,-173,-173,-173,-173,-173,0,0,0,0,0,0,3.6,"N"
30000,"F","Univ","Married",22,2,0,0,0,0,0,26846,27718,28067,28334,28984,14769,2000,1500,1000,800,728,1000,0.1,"Y"
20000,"M","HS","Single",55,-1,3,2,0,0,-1,3413,3206,2250,1500,750,1650,0,0,0,0,1650,0,0.7,"N"
450000,"M","GradS","Single",28,-1,0,0,0,-1,-1,9845,11991,17111,19585,9756,3282,3000,10000,3000,10000,3300,326,3.9,"N"
2e+05,"M","GradS","Single",42,0,0,0,0,0,2,163340,168701,172074,173907,184067,180612,8000,8000,6500,13500,0,7000,3.2,"N"
1e+05,"F","Univ","Married",41,2,0,0,0,0,0,71978,73715,74621,72567,77231,78780,3500,2800,3000,6000,3000,2000,6.2,"N"
150000,"F","GradS","Single",28,0,0,0,0,0,0,41387,40310,42652,42711,43311,48311,2000,3000,1500,1000,5000,176,3.5,"N"
70000,"F","HS","Single",55,0,0,0,0,0,0,4664,5680,6703,7853,7316,7350,1100,1123,1273,407,300,300,1,"N"
50000,"M","Univ","Married",43,0,0,0,0,0,0,8214,8034,9044,9225,9417,9617,1140,1150,331,341,356,330,2.1,"N"
280000,"F","GradS","Single",35,-1,2,2,-1,2,-1,199,199,-127,1012,536,982,0,0,1548,0,982,601,1,"N"
30000,"M","Univ","Single",22,0,0,0,0,0,0,30455,30403,30454,29227,28929,29484,1515,1455,1028,1044,1420,1111,0.2,"N"
2e+05,"F","GradS","Married",40,-1,-1,-1,-1,-2,-2,3266,390,11314,-71,-467,-863,390,11320,0,0,0,2000,3.4,"N"
2e+05,"M","GradS","Married",31,-1,-1,-1,-1,-1,-1,990,1000,6855,1500,9181,7443,1010,6855,1500,9181,7443,2009,1.6,"N"
80000,"F","Univ","Married",41,0,0,0,0,0,0,78337,77959,78206,72040,73733,75309,3500,3700,3000,3000,2793,3000,1.7,"Y"
110000,"M","Univ","Single",31,2,2,3,3,2,-1,279,279,279,279,129,179,0,0,0,0,200,0,2.8,"N"
1e+05,"F","GradS","Single",33,-2,-2,-2,-2,-2,-2,3417,7366,12146,752,5931,7855,7400,12146,752,5931,7855,3966,0.8,"N"
310000,"M","GradS","Single",32,0,0,0,0,0,-1,6023,23782,26024,26201,20896,6579,18000,3000,1500,500,6579,40200,0.4,"N"
150000,"M","GradS","Single",28,-1,-1,-1,-2,-2,-2,252,6514,-31,-31,-31,-31,6546,0,0,0,0,0,2.8,"N"
20000,"M","Other","Single",27,0,0,0,0,0,-2,19189,19226,18371,18400,0,0,1376,1206,2222,0,0,0,1.4,"N"
280000,"F","HS","Single",38,-1,-1,-1,-1,0,0,6491,-1277,8413,19825,22085,12316,4041,16830,19862,12098,19,7428,0.3,"N"
360000,"F","GradS","Single",30,0,0,0,0,0,0,146277,102869,102283,86370,86432,73607,6029,5487,5043,10084,5059,5040,4.2,"N"
280000,"M","Univ","Married",43,0,0,0,0,0,0,149803,131171,132165,133948,133070,135089,6150,6256,6275,5012,5363,4000,1.3,"N"
50000,"M","Univ","Single",32,0,0,0,0,0,0,48536,41045,41532,18646,19183,19214,3030,2124,646,828,1097,612,2.8,"N"
150000,"F","GradS","Married",29,2,2,-2,-2,-2,-2,6241,0,0,0,0,0,0,0,0,0,0,0,1.9,"N"
3e+05,"F","GradS","Single",28,0,0,0,-1,-1,-2,9582,6803,7198,6975,9356,3697,1818,7217,7023,9383,3714,6546,1.1,"N"
150000,"F","Other","Single",33,0,0,0,0,0,0,232327,237150,239410,39584,32815,35626,5877,5419,1009,1120,5000,7128,5.9,"N"
450000,"F","GradS","Married",38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"N"
230000,"F","HS","Married",38,0,0,0,0,0,0,67810,61602,48294,49242,48831,51125,1980,1823,1771,1896,3232,2026,0.5,"N"
290000,"M","GradS","Single",47,-2,-2,-2,-2,-2,-2,822,836,12,-824,-3830,-4220,850,12,0,2170,0,5000,2,"N"
20000,"M","Univ","Single",24,0,-1,-1,-1,-1,-1,2522,390,0,780,0,780,390,0,780,0,780,0,1.1,"N"
60000,"M","GradS","Single",28,0,0,0,0,0,0,26129,30544,21712,23284,24945,25402,5000,2000,2000,2000,2000,2000,3.6,"N"
120000,"M","GradS","Single",34,0,0,0,2,0,0,32773,28002,32493,16258,8871,2000,1509,5000,7,0,2000,1666,3.8,"N"
60000,"F","GradS","Married",38,-1,-1,-1,-1,-1,-1,6842,15772,23011,9941,12688,8719,15772,23011,9941,12688,8958,6484,1.6,"N"
50000,"M","GradS","Married",47,0,0,2,2,2,2,45717,47974,49837,50807,49947,50424,3000,3000,2000,0,5000,0,0.1,"N"
40000,"F","Univ","Married",28,2,2,3,2,2,2,31131,33815,33002,32173,34629,33940,3500,0,0,3000,0,2000,3.8,"N"
350000,"F","Univ","Single",40,-2,-2,-2,-2,-2,-2,26774,22062,38491,4683,3797,6677,22181,38683,4706,3816,6708,20105,2.6,"N"
140000,"M","HS","Married",36,0,0,0,0,0,0,100594,78372,91502,90859,88616,88450,3000,30000,4000,4000,3400,3300,5.3,"N"
80000,"F","Univ","Married",45,0,0,0,0,0,0,67142,68052,68690,70042,70626,71700,2420,2511,2512,2510,2590,2711,3.2,"N"
5e+05,"F","Univ","Married",36,-2,-2,-2,-2,-2,-2,-1,229,504,24125,19611,3100,230,625,24246,19709,3117,62754,1.1,"N"
20000,"F","GradS","Single",26,1,-2,-1,-1,-1,-1,0,0,450,-150,750,568,0,450,0,900,568,1769,1,"N"
80000,"F","Univ","Married",40,-1,-1,-1,-1,-1,-1,390,390,390,390,390,540,390,390,390,390,540,390,4.5,"N"
320000,"F","GradS","Single",27,2,0,0,0,0,2,253197,258621,262825,268326,284625,290787,11000,10000,9876,20900,11000,0,0.7,"Y"
120000,"F","Univ","Single",28,1,2,2,2,2,2,108993,111266,112056,112819,111298,113290,5500,4100,4087,400,4000,8932,1.3,"N"
150000,"M","GradS","Married",51,0,0,2,0,0,0,128968,138260,134573,136026,97517,47027,12900,0,5399,4224,1830,1889,4.4,"N"
280000,"M","GradS","Single",35,0,0,0,0,0,0,210465,200959,146652,132527,70421,60235,10299,7200,5886,3000,5000,5000,4.5,"N"
30000,"F","Univ","Married",49,0,0,0,0,0,0,27922,25214,26755,23235,25008,26761,2000,2000,2000,2000,2000,822,3.9,"Y"
5e+05,"F","GradS","Married",36,-1,-1,-1,-1,-1,-1,7297,12349,26488,6534,9788,25314,12349,26488,6534,9788,25314,103508,2.3,"N"
180000,"F","Univ","Single",33,-1,-1,-1,-1,0,0,3316,3385,6186,6695,7173,5094,3446,6186,6695,4000,955,2401,1.9,"N"
230000,"F","Univ","Single",47,-2,-2,-2,-1,0,0,0,0,0,1360,680,600,0,0,1360,0,600,0,5.5,"N"
90000,"F","GradS","Married",36,-1,-1,-2,-2,-2,-1,9999,0,0,0,0,1980,0,0,0,0,1980,0,3.1,"N"
360000,"M","GradS","Single",32,-1,-1,-1,0,0,0,8140,0,20470,10357,8540,0,0,20470,207,0,0,3185,1.2,"N"
2e+05,"F","Univ","Single",26,1,-1,2,-1,0,0,-1544,8510,4141,15305,10368,5642,12651,0,15305,0,0,16335,4.7,"N"
330000,"F","Univ","Married",37,-2,-2,-2,-2,-2,-2,2148,0,3080,3119,0,7255,0,3080,3119,0,7255,9060,4,"N"
80000,"M","Univ","Single",26,-1,0,0,0,0,0,2159,4132,5949,7144,5309,500,2000,2002,2005,15,523,0,2.1,"N"
310000,"F","Univ","Single",42,-2,-1,0,0,0,0,-2123,246407,250249,254254,259960,265702,260000,10000,10000,10000,10000,10000,3.7,"N"
120000,"F","GradS","Single",29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.4,"N"
170000,"F","GradS","Married",33,1,-2,-2,-2,-1,0,0,0,0,0,185,185,0,0,0,185,0,4578,0.6,"N"
320000,"M","GradS","Married",40,-1,-1,-1,-1,-1,0,22155,10853,33968,86024,232017,15622,10908,34151,86466,232242,3199,7500,1.3,"N"
260000,"M","HS","Married",52,0,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,2.7,"Y"
110000,"F","Univ","Single",26,-1,-1,-1,-1,-1,0,1687,400,300,922,3509,1979,400,300,922,3509,0,5192,2.6,"Y"
2e+05,"M","Univ","Single",32,2,0,0,0,-2,-2,160106,162743,81890,0,0,0,7600,4000,0,0,0,0,3.7,"Y"
110000,"F","Univ","Other",54,-1,-1,-1,-1,-1,2,316,316,632,150,632,166,316,632,150,632,0,0,3.8,"N"
80000,"M","Univ","Single",29,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,1.2,"N"
60000,"F","Univ","Single",26,0,0,0,0,2,2,48867,49979,51316,54046,55036,53985,2200,2470,4200,2000,0,6200,4.4,"N"
4e+05,"F","GradS","Single",31,0,-1,-1,0,-1,0,7912,4220,3364,2832,34967,38706,4220,3364,2500,34967,10000,22600,2.6,"N"
430000,"F","HS","Single",30,0,0,0,0,0,0,200364,147550,106901,81257,83264,62618,6215,3050,2511,5110,2005,5046,3.8,"N"
360000,"M","GradS","Single",34,-1,2,0,0,0,-2,9,9,2009,1029,0,0,0,2000,0,0,0,399,1.1,"Y"
50000,"M","Univ","Single",23,2,2,2,2,2,2,29509,30741,31438,31924,32566,33081,2000,1500,1300,1300,1200,1500,1.3,"Y"
1e+05,"M","Univ","Single",30,0,0,0,0,0,0,55776,44953,46922,48677,49496,51010,3000,3000,3000,2000,2000,2000,2.4,"N"
140000,"F","Other","Single",26,0,0,-2,-2,-1,0,75000,0,0,0,51571,55731,0,0,0,51571,5001,3001,1.3,"N"
50000,"F","Univ","Married",42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,4.1,"N"
170000,"F","Univ","Single",29,0,0,0,0,0,0,161581,163500,166003,167287,165510,168507,6000,8000,6300,6000,6500,6100,4.3,"N"
2e+05,"F","HS","Single",30,0,0,0,0,0,0,185723,166726,160181,161469,104232,151726,8009,6402,6715,4625,50086,5458,3.8,"N"
120000,"M","Univ","Married",41,1,2,2,2,2,2,39606,40679,39730,42148,44509,45643,2000,0,3400,3200,2000,2000,5.1,"N"
2e+05,"F","GradS","Single",33,-2,-2,-2,-2,-2,-2,285,0,0,0,292,77,0,0,0,292,77,0,2.1,"N"
110000,"M","Univ","Single",26,0,0,0,0,0,2,34949,35686,37086,37967,40551,39749,1600,2000,1500,3200,0,1500,2.4,"N"
1e+05,"F","GradS","Married",29,0,0,0,0,-2,-1,27304,28537,32498,0,0,21648,2000,4652,0,0,21648,9600,0.6,"N"
140000,"F","GradS","Single",32,0,0,0,0,0,0,131540,135062,138303,67695,69068,70512,5701,6302,3000,2500,2555,3000,2.1,"N"
30000,"M","GradS","Married",47,2,2,8,8,8,8,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0.8,"Y"
150000,"M","GradS","Single",28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3.8,"N"
20000,"M","GradS","Single",23,2,2,2,2,2,2,5996,7040,7897,7622,8294,8016,1300,1128,0,800,0,1500,2.8,"Y"
50000,"M","HS","Married",36,3,2,2,2,2,-1,150,150,150,150,150,930,0,0,0,0,930,0,5.1,"Y"
360000,"M","GradS","Single",29,-1,-1,-1,-1,-1,-1,5143,2092,1864,969,2500,0,6159,1870,969,2500,0,0,4,"N"
170000,"F","Univ","Single",38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,330,0,0,0,0,330,1290,2.1,"Y"
110000,"M","Univ","Married",54,2,2,2,2,2,2,55753,56839,58039,58792,59620,60819,2600,2700,2300,2400,2300,2400,3,"Y"
50000,"M","HS","Single",30,0,0,0,0,-1,-1,9610,9132,8681,8039,4952,390,1147,1169,1000,4986,390,390,2.8,"Y"
4e+05,"M","GradS","Single",32,0,0,0,0,0,2,21930,20489,20734,16476,17857,14656,5028,5030,2012,4014,37,2013,3,"N"
180000,"F","Univ","Married",31,-2,-2,-2,-2,-2,-2,384,0,0,0,503,2156,0,0,0,503,2343,1988,2.9,"Y"
50000,"F","Univ","Married",30,2,2,0,0,0,0,29826,29068,29778,30370,31003,32291,0,1496,1088,1123,1800,2200,0.2,"Y"
1e+05,"F","GradS","Married",52,2,2,2,2,2,2,40938,43036,45127,44183,47211,46401,3000,3000,0,4000,0,3000,2.6,"Y"
250000,"F","GradS","Married",43,-2,-2,-2,-2,-2,-2,34200,0,110801,0,18805,0,0,110801,0,18805,0,0,1.1,"N"
380000,"M","GradS","Married",35,1,-1,-1,-1,-2,-2,-6,15099,1299,0,0,0,15105,1300,0,0,0,0,4.4,"N"
80000,"F","HS","Single",43,0,0,0,0,0,0,66047,59910,55122,54006,50779,50257,2071,2063,1779,2087,1743,1800,1.1,"N"
150000,"F","GradS","Married",48,-2,-2,-2,-2,-2,-2,6773,1731,21886,447,3458,898,1731,21888,447,3458,898,2001,1.6,"N"
320000,"M","Other","Single",36,-2,-2,-2,-2,-2,-2,2860,16021,0,0,0,0,16021,0,0,0,0,0,3.8,"N"
60000,"M","Univ","Married",54,2,2,0,0,0,0,61493,58784,54087,37613,39038,37814,55,2400,1316,2000,1531,1477,1.2,"N"
30000,"F","Univ","Single",24,1,2,2,2,2,2,7134,7872,9528,9725,9427,10118,1000,1800,500,0,1000,0,0.3,"N"
330000,"F","Univ","Married",27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.4,"Y"
320000,"F","GradS","Married",38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.9,"Y"
210000,"M","Univ","Single",32,0,0,0,0,0,0,137264,102545,94692,70484,36308,33201,3664,3900,2868,3000,2000,2000,1.4,"Y"
90000,"F","Univ","Single",28,-1,-1,-1,-1,-1,-1,2943,906,669,0,400,182,906,669,0,400,182,5634,1.2,"N"
240000,"F","Other","Married",34,-1,-1,-1,-1,-1,-1,1731,6763,0,5717,10134,1045,6763,5717,0,10134,1045,6585,2.5,"N"
20000,"F","Univ","Single",49,1,2,2,2,0,0,18718,18132,19530,18950,16510,19386,0,3000,0,1000,3000,2000,3.1,"Y"
20000,"M","Univ","Married",28,0,0,0,0,0,0,18537,19205,19687,19684,19842,19965,1358,1230,617,776,1000,4000,0.4,"N"
3e+05,"F","HS","Married",30,0,0,0,0,0,0,25936,26008,26324,27249,46007,46764,1500,1800,2000,20000,2160,2400,1.8,"N"
50000,"M","GradS","Single",28,1,2,0,0,0,-1,50146,47918,48866,4372,-1203,49830,0,2400,1000,0,51830,0,2.4,"N"
360000,"M","GradS","Married",36,0,0,0,0,0,0,28291,31055,33788,36491,41179,45823,3000,3000,3000,5000,5000,5000,1.5,"N"
50000,"F","Univ","Single",25,2,2,2,2,2,2,15679,16228,17796,17213,18432,18981,1100,2150,0,1500,1000,0,1.2,"Y"
1e+05,"F","Univ","Single",22,1,2,0,0,0,0,96491,94043,97522,97696,90605,85293,0,5000,3000,2113,2995,139,2.4,"N"
170000,"F","Univ","Married",46,-1,-1,-1,-2,-1,-1,2741,1848,0,0,1542,3498,1848,0,0,1542,3498,8095,0.6,"Y"
50000,"M","HS","Single",24,-1,0,0,-1,-1,-2,25437,25873,0,100,0,0,2000,0,100,0,0,0,4.2,"Y"
80000,"M","GradS","Single",29,-1,-1,-1,-2,-2,-2,1567,20175,0,0,0,0,20175,0,0,0,0,900,3.1,"Y"
190000,"F","Other","Single",39,0,0,0,0,0,0,109023,99265,78430,77653,78395,70849,4000,3507,3003,3003,3510,3500,1.9,"N"
260000,"M","Univ","Married",51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.3,"Y"
280000,"M","Univ","Single",45,0,0,-1,0,0,0,170678,26031,191493,136249,111454,96425,7000,208141,5003,5002,5000,3000,2.2,"N"
1e+05,"F","GradS","Single",27,0,0,0,0,0,0,40576,41876,42699,44020,44588,45521,1977,1800,2032,1600,1652,1734,3.9,"Y"
380000,"M","GradS","Single",42,0,0,0,2,-1,0,1837,4791,6697,2700,1218,1533,3000,2000,0,1218,700,500,1.7,"N"
4e+05,"F","Univ","Married",55,-1,-1,2,0,-1,0,530,5332,5101,6201,2173,2803,5101,6,2000,2173,2000,4500,2.8,"N"
130000,"M","Univ","Single",25,0,0,0,0,0,-2,119803,118737,113689,59473,-1518,-1518,5100,4600,3000,0,0,0,0.6,"Y"
3e+05,"M","GradS","Single",36,0,0,0,0,0,0,295433,301521,308038,306154,295664,290329,13000,13116,11000,11000,12000,9300,4.1,"N"
150000,"F","GradS","Married",29,1,-1,-1,-2,-2,-2,0,231,0,0,0,0,231,0,0,0,0,685,4.3,"N"
70000,"F","Univ","Single",23,-2,-2,-1,0,-1,0,0,3999,44446,21436,19987,19939,3999,44446,41,19995,6000,10305,4.2,"N"
450000,"F","Univ","Single",36,-1,-1,-2,-2,-1,-1,12050,13500,6350,11670,1530,1232,13551,6364,11728,1532,1234,201,1.6,"N"
260000,"M","GradS","Married",37,0,0,3,2,2,2,163553,192724,188441,191134,193673,197104,32000,0,7100,7000,6500,7000,2.9,"Y"
80000,"M","GradS","Single",38,-1,-1,-1,0,-1,-1,780,259,7544,390,390,332,259,7544,0,390,332,780,1.1,"Y"
60000,"F","HS","Married",58,1,2,0,0,0,0,26259,25544,26578,27828,28271,28868,0,1750,2000,1200,1200,1131,1.3,"N"
30000,"F","GradS","Single",29,1,2,2,0,0,0,12517,13027,12421,6105,5083,0,1006,0,0,0,0,0,1.3,"Y"
290000,"F","GradS","Single",27,-2,-2,-2,-2,-2,-2,-4,-4,853,0,71,-73,0,857,0,71,0,14688,0.6,"N"
150000,"F","GradS","Married",41,-2,-2,-2,-2,-2,-2,3275,1105,0,0,0,300,1105,0,0,0,300,0,1.4,"N"
230000,"F","GradS","Single",25,0,0,0,0,0,-2,32915,21726,12299,5860,0,0,4794,3116,5029,0,0,0,1.5,"N"
50000,"F","Univ","Single",39,-1,-1,3,2,-1,2,263,1209,946,576,18611,17721,1209,0,0,18611,0,920,2.9,"N"
5e+05,"M","GradS","Single",37,-1,-1,-1,-1,-1,-1,4331,60446,30592,154167,13410,25426,60446,30594,150843,163881,25426,39526,7.5,"Y"
250000,"F","GradS","Single",29,-1,-1,-1,0,-1,-1,17949,9863,6942,2779,2497,2830,9863,6955,2517,2497,2830,10809,0.1,"N"
280000,"F","GradS","Married",41,2,-1,-1,-1,-2,-1,280,6852,486,0,0,244,6859,486,0,0,244,0,4.1,"N"
140000,"F","HS","Single",59,1,2,0,0,0,0,63654,62042,63445,63729,63751,65421,0,3000,2000,2000,2000,3000,4.7,"N"
320000,"F","GradS","Single",44,-1,-1,-1,-1,-1,-1,29227,49177,143588,82261,44242,22999,49619,143588,82691,44242,24010,128424,2.6,"N"
150000,"F","Univ","Single",30,0,0,2,2,2,2,63150,68125,66432,73312,72015,76521,6000,0,8023,0,5700,0,0.9,"N"
2e+05,"F","HS","Married",50,0,0,0,0,0,0,141886,141771,141129,134295,135962,112870,7000,8000,4100,4200,4300,4500,0.7,"N"
20000,"M","HS","Married",30,0,0,0,0,-1,0,19131,17834,18790,-27490,20001,17985,1500,1400,0,47700,700,1000,5.2,"N"
2e+05,"M","GradS","Single",33,-2,-2,-2,-2,-2,-2,5448,7616,14771,1973,9500,40647,7616,14771,1973,9500,40647,589,1.1,"N"
2e+05,"F","Other","Married",41,1,-2,-1,-1,-2,-1,0,0,650,0,0,89,0,650,0,0,89,0,2.2,"N"
230000,"F","GradS","Single",33,0,0,0,0,0,0,228639,226778,184466,157857,131706,62237,10075,10135,6034,10000,3000,5000,4.3,"N"
50000,"M","Univ","Married",38,0,0,0,0,0,0,22178,21976,21697,20683,19283,19965,1700,1650,850,700,1000,1000,4.1,"N"
210000,"F","GradS","Single",48,1,-2,-2,-1,-1,0,0,0,0,486,836,836,0,0,486,836,0,0,1.3,"Y"
50000,"F","GradS","Single",25,0,0,0,0,0,0,23794,22588,20376,10203,9868,9700,1398,1136,483,340,368,300,1.7,"N"
50000,"F","Univ","Married",26,0,0,0,0,-1,2,22915,22247,22493,660,1979,836,1411,1650,0,1979,0,1320,0.1,"N"
30000,"M","Univ","Single",25,3,2,2,2,0,0,18585,19301,19702,19102,19508,19899,1300,1000,0,700,700,1000,2.1,"Y"
150000,"M","GradS","Married",59,-2,-2,-2,-2,-2,-2,5066,2616,3766,3289,8356,10916,2616,4097,3371,8923,13919,8227,3.1,"N"
20000,"F","Univ","Married",54,3,2,3,2,2,2,6329,8488,8212,7931,8797,8514,2415,0,0,1000,0,500,1.9,"Y"
70000,"F","Other","Married",26,0,0,0,0,0,0,71993,71158,70557,37209,28905,28455,2851,3500,1500,1300,1100,1000,3.8,"N"
180000,"M","Univ","Single",41,-2,-2,-2,-2,-2,-2,0,900,910,0,0,0,900,910,0,0,0,0,5.7,"N"
50000,"F","Univ","Single",22,0,0,0,0,0,0,50186,49061,43528,29606,30305,28895,1994,1500,1009,1124,1100,2000,0.1,"Y"
180000,"F","GradS","Single",28,-2,-2,-2,-2,-2,-1,168318,127111,74197,-19,-19,142176,4163,1898,0,0,142195,5100,7.7,"N"
240000,"F","HS","Single",40,0,0,0,0,0,0,227819,222299,227281,195027,199186,203475,8200,8800,7000,7200,7500,7800,0.5,"Y"
50000,"M","Univ","Married",41,0,0,0,0,0,0,43607,45375,46836,48635,19373,20129,2500,2500,3000,1500,2000,3000,1.4,"N"
210000,"F","Univ","Single",33,0,0,0,0,0,0,212601,177946,119362,117766,68791,66167,6000,4500,5000,3000,3000,3000,1.8,"N"
50000,"F","HS","Single",25,0,0,0,0,-2,-2,8298,5841,3750,0,0,0,1250,1000,0,0,0,40277,1.8,"N"
160000,"F","GradS","Single",26,-1,-1,-1,0,0,0,2659,3859,10709,8677,4318,2659,3859,10709,1000,100,1000,2856,1.2,"N"
1e+05,"F","Univ","Single",25,0,0,0,0,0,0,62665,63694,65169,66501,66818,69335,2300,2500,2500,2500,3500,2602,0.4,"N"
3e+05,"F","HS","Single",29,-2,-2,-2,-2,-2,-2,-140,28092,3572,195,209,990,28232,3589,195,210,994,0,1.8,"Y"
20000,"M","Univ","Single",45,0,0,0,2,0,0,17369,28513,27836,23480,19469,16310,15000,3273,0,389,326,813,2.9,"N"
20000,"M","Univ","Single",28,2,2,0,0,0,0,17429,16849,17187,8585,8760,12000,0,1202,1000,175,3240,0,1.4,"Y"
50000,"F","Univ","Married",43,0,0,2,2,0,0,17102,19805,21188,20550,21209,21713,3000,2000,0,1000,1000,1000,0.4,"Y"
220000,"F","GradS","Single",35,-1,-1,-1,-1,-1,-1,5564,7443,5572,5572,5572,5774,7479,5600,5600,5600,5802,3279,1.3,"N"
20000,"F","Univ","Single",22,1,2,0,0,2,2,9498,9202,10741,12326,11888,9351,0,2000,1800,0,900,0,0,"Y"
1e+05,"F","Univ","Married",41,-1,-1,-1,-1,-1,0,621,0,368,0,1900,1900,0,368,0,1900,0,1145,4.1,"N"
80000,"F","Univ","Single",23,-1,0,0,0,0,0,57314,58489,50452,51573,49061,33931,2145,2000,2012,2049,2008,1217,5,"N"
30000,"M","Univ","Married",49,0,0,0,0,0,0,12922,14199,15461,16497,16923,17649,1500,1500,1300,700,1000,1000,0.1,"N"
40000,"F","Univ","Single",26,0,0,0,0,2,2,31475,32663,33813,34952,36447,35515,2000,2000,2000,2500,0,1500,4.6,"N"
20000,"F","Univ","Married",29,2,2,2,0,0,0,18985,20271,19658,20086,19630,19627,3100,0,1600,400,393,270,3.1,"Y"
50000,"F","Univ","Single",23,0,0,0,2,0,0,16370,15373,12065,10199,9261,6816,1524,2588,0,284,1000,1000,1.5,"Y"
210000,"F","GradS","Married",51,-1,-1,-2,-2,-2,-2,1900,0,0,0,0,0,0,0,0,0,0,0,7,"N"
30000,"M","Univ","Single",35,0,0,2,2,-2,-2,22583,25067,23237,0,0,0,3026,0,0,0,0,0,2.6,"N"
5e+05,"F","GradS","Married",39,-2,-2,-2,-2,-2,-2,3220,0,15040,35498,19508,21199,0,15040,35498,19508,21199,10894,0.8,"Y"
340000,"F","GradS","Married",39,0,0,0,0,0,0,250571,251917,256908,260462,265927,271766,9125,11750,9325,9665,10274,9832,1,"N"
2e+05,"F","GradS","Single",30,0,0,0,0,0,0,38540,38898,39669,40167,37162,36557,1928,1699,1557,1279,962,2178,1.3,"N"
250000,"M","GradS","Married",44,-1,-1,-1,-1,-1,0,3704,5303,25959,6354,2994,5360,5319,26036,6373,3000,4376,3609,4,"N"
10000,"F","GradS","Single",23,2,0,0,0,0,2,3413,5188,6937,7946,8714,8432,2000,2000,1132,900,0,500,1.7,"N"
220000,"F","GradS","Single",36,-1,-1,-1,-1,-1,-1,1838,921,943,1467,25075,6862,923,945,1471,25150,6882,7715,3.4,"N"
1e+05,"F","GradS","Single",25,-1,-1,-1,-1,0,0,12660,5000,0,6272,10135,11958,5000,0,6272,4000,2000,0,1.5,"N"
80000,"F","GradS","Married",44,1,-1,-1,-1,-1,-1,-60,2400,595,1810,737,2555,2460,595,1815,737,2555,4290,3.9,"N"
3e+05,"F","GradS","Single",30,0,0,0,0,0,0,53377,54984,56738,57282,58575,59653,2500,2640,2080,2246,2174,3000,2.3,"N"
